Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2026-06-24T05:51:08.725Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Wrist Curl,0,17,15,0,,,0,55,kg,60,kg,0,2026-06-24T06:44:16.662Z,Wrist Flexors,,
2026-06-24T05:51:08.725Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Wrist Curl,0,17,7,0,,,0,55,kg,60,kg,0,2026-06-24T06:48:48.909Z,Wrist Flexors,,
2026-06-24T05:51:08.725Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Wrist Curl,0,17,12,0,,,0,55,kg,60,kg,0,2026-06-24T06:48:55.729Z,Wrist Flexors,,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,42.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,72.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,115,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,12,0,,,0,145,kg,170,kg,0,2026-06-22T05:26:17.058Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,10,0,,,0,145,kg,180,kg,0,2026-06-22T05:30:09.123Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,9,0,,,0,145,kg,180,kg,0,2026-06-22T05:33:56.801Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,1,5,,0,,,0,27.5,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,1,5,,0,,,0,45,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,1,5,,0,,,0,72.5,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,,0,,,0,90,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,,0,,,0,90,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,,0,,,0,90,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Leg Extension,0,12,,0,,,0,20,kg,,,0,,Quadriceps,,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Seated Leg Curl,0,12,,0,,,0,47.5,kg,,,0,,Hamstrings,"Gastrocnemius,Sartorius",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Seated Leg Curl,0,12,,0,,,0,52.5,kg,,,0,,Hamstrings,"Gastrocnemius,Sartorius",
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,,0,,,0,100,kg,,,0,,Gastrocnemius,Soleus,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,,0,,,0,100,kg,,,0,,Gastrocnemius,Soleus,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,,0,,,0,100,kg,,,0,,Gastrocnemius,Soleus,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,,0,,,0,70,kg,,,0,,Rectus Abdominis,Obliques,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,,0,,,0,70,kg,,,0,,Rectus Abdominis,Obliques,
2026-06-22T05:19:40.966Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,,0,,,0,70,kg,,,0,,Rectus Abdominis,Obliques,
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",1,5,,0,,,0,32,kg,,,0,,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",0,12,12,0,,,0,40,kg,56,kg,0,2026-06-19T05:41:02.973Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",0,12,12,0,,,0,40,kg,56,kg,0,2026-06-19T05:44:27.393Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"High Row, Cable",0,12,12,0,,,0,55,kg,60,kg,0,2026-06-19T05:51:28.602Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"High Row, Cable",0,12,12,0,,,0,55,kg,60,kg,0,2026-06-19T05:55:16.351Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Chest Dip,0,12,12,0,,,0,10,kg,15,kg,0,2026-06-19T05:58:41.528Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Chest Dip,0,12,8,0,,,0,10,kg,15,kg,0,2026-06-19T06:02:44.603Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Meadows Row (Ganbaru),1,5,,0,,,0,11.25,kg,,,0,,"Latissimus Dorsi,Trapezius Middle Fibers","Biceps Brachii,Deltoid Posterior",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Meadows Row (Ganbaru),1,5,,0,,,0,17.5,kg,,,0,,"Latissimus Dorsi,Trapezius Middle Fibers","Biceps Brachii,Deltoid Posterior",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Meadows Row (Ganbaru),0,12,13,0,,,0,22.5,kg,25,kg,0,2026-06-19T06:08:08.285Z,"Latissimus Dorsi,Trapezius Middle Fibers","Biceps Brachii,Deltoid Posterior",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Meadows Row (Ganbaru),0,11,9,0,,,0,22.5,kg,25,kg,0,2026-06-19T06:12:32.949Z,"Latissimus Dorsi,Trapezius Middle Fibers","Biceps Brachii,Deltoid Posterior",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Lateral Raise, Cable",0,12,9,0,,,0,15,kg,15,kg,0,2026-06-19T06:17:22.546Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Lateral Raise, Cable",0,12,5,0,,,0,15,kg,15,kg,0,2026-06-19T06:19:45.470Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Face Pull,1,5,,0,,,0,15,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Face Pull,1,5,,0,,,0,25,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Face Pull,0,12,12,0,,,0,30,kg,35,kg,0,2026-06-19T06:22:38.325Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Hammer Curl,0,12,12,0,,,0,12,kg,12,kg,0,2026-06-19T06:32:07.679Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Hammer Curl,0,12,6,0,,,0,12,kg,12,kg,0,2026-06-19T06:34:53.276Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Triceps Extension, Cable",0,12,9,0,,,0,25,kg,30,kg,0,2026-06-19T06:26:14.762Z,Triceps Brachii,,
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Triceps Extension, Cable",0,12,7,0,,,0,25,kg,30,kg,0,2026-06-19T06:29:19.919Z,Triceps Brachii,,
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Wrist Curl, Dumbbell",0,15,10,0,,,0,20,kg,12,kg,0,2026-06-19T06:38:00.810Z,Wrist Flexors,,
2026-06-19T05:34:52.769Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Wrist Curl, Dumbbell",0,15,7,0,,,0,20,kg,12,kg,0,2026-06-19T06:41:17.498Z,Wrist Flexors,,
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,5,0,,,0,180,kg,180,kg,0,2026-06-12T12:54:34.404Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,5,0,,,0,180,kg,180,kg,0,2026-06-12T12:58:57.376Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,5,0,,,0,180,kg,180,kg,0,2026-06-12T13:03:48.993Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Hack Squat, Smith Machine",0,4,4,0,,,0,105,kg,105,kg,0,2026-06-12T13:14:46.722Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Hack Squat, Smith Machine",0,4,3,0,,,0,105,kg,105,kg,0,2026-06-12T13:18:28.189Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Hack Squat, Smith Machine",0,4,4,0,,,0,105,kg,100,kg,0,2026-06-12T13:22:26.731Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Hack Squat, Smith Machine",0,4,,0,,,0,105,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Seated Leg Curl,0,10,7,0,,,0,37.5,kg,30,kg,0,2026-06-12T13:28:23.207Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Seated Leg Curl,0,10,9,0,,,0,42.5,kg,30,kg,0,2026-06-12T13:31:50.508Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Cable Crunch,0,12,12,0,,,0,75,kg,75,kg,0,2026-06-12T13:34:51.047Z,Rectus Abdominis,Obliques,
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Cable Crunch,0,12,12,0,,,0,75,kg,75,kg,0,2026-06-12T13:37:31.664Z,Rectus Abdominis,Obliques,
2026-06-12T12:51:56.074Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Cable Crunch,0,12,4,0,,,0,70,kg,75,kg,0,2026-06-12T13:39:46.710Z,Rectus Abdominis,Obliques,
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,27.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,45,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,72.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,4,0,,,0,92.5,kg,90,kg,0,2026-06-10T05:50:29.312Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,4,0,,,0,90,kg,90,kg,0,2026-06-10T05:54:21.172Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,3,0,,,0,90,kg,90,kg,0,2026-06-10T05:58:10.574Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,5,0,,,0,90,kg,80,kg,0,2026-06-10T06:01:18.721Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Pull Up,0,4,4,0,,,0,20,kg,20,kg,0,2026-06-10T06:05:35.890Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Pull Up,0,4,4,0,,,0,20,kg,20,kg,0,2026-06-10T06:08:24.183Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Pull Up,0,4,4,0,,,0,20,kg,20,kg,0,2026-06-10T06:13:14.359Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,1,5,,0,,,0,20,kg,,,0,,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,1,5,,0,,,0,30,kg,,,0,,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,1,5,,0,,,0,50,kg,,,0,,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,5,0,,,0,62.5,kg,60,kg,0,2026-06-10T06:17:00.993Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,5,0,,,0,62.5,kg,60,kg,0,2026-06-10T06:20:47.456Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,4,0,,,0,62.5,kg,60,kg,0,2026-06-10T06:24:36.280Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,1,5,,0,,,0,17.5,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,1,5,,0,,,0,30,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,1,5,,0,,,0,47.5,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,4,0,,,0,60,kg,62.5,kg,0,2026-06-10T06:28:25.768Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,3,0,,,0,60,kg,60,kg,0,2026-06-10T06:31:52.500Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,5,0,,,0,60,kg,50,kg,0,2026-06-10T06:36:16.829Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,"Preacher Curl, Leverage Machine",0,12,4,0,,,0,10,kg,15,kg,0,2026-06-10T06:45:21.213Z,Brachialis,"Biceps Brachii,Brachioradialis",Unten schwerer als oben
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,"Preacher Curl, Leverage Machine",0,12,10,0,,,0,10,kg,10,kg,0,2026-06-10T06:48:37.779Z,Brachialis,"Biceps Brachii,Brachioradialis",Unten schwerer als oben
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Triceps Pushdown,0,12,8,0,,,0,60,kg,65,kg,0,2026-06-10T06:39:16.171Z,Triceps Brachii,,
2026-06-10T05:43:09.792Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Triceps Pushdown,0,12,6,0,,,0,60,kg,65,kg,0,2026-06-10T06:41:38.536Z,Triceps Brachii,,
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,42.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,72.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",1,5,,0,,,0,115,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,12,0,,,0,145,kg,160,kg,0,2026-06-08T05:41:49.558Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,10,0,,,0,145,kg,170,kg,0,2026-06-08T05:46:26.503Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-06-08T05:31:27.866Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,8,0,,,0,145,kg,170,kg,0,2026-06-08T05:50:47.167Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
